,actor,num,all_budget,avg_budget,all_usa_income,avg_usa_income,all_global_income,avg_global_income,all_usa_profit,avg_usa_profit,all_global_profit,avg_global_profit
3658,Bryan Cranston,16,1284000000.0,80250000.0,3301309302,206331831.375,3301309302,206331831.375,63169887.0,3948117.9375,2017309302.0,126081831.375
3661,Bryan Greenberg,4,127000000.0,31750000.0,343753926,85938481.5,343753926,85938481.5,20736420.0,5184105.0,216753926.0,54188481.5
3667,Bryan Probets,3,57000000.0,19000000.0,129328143,43109381.0,129328143,43109381.0,-2651366.0,-883788.6666666666,72328143.0,24109381.0
3676,Bryce Dallas Howard,13,1098200000.0,84476923.07692307,5291054259,407004173.7692308,5291054259,407004173.7692308,1016759223.0,78212247.92307693,4192854259.0,322527250.6923077
3677,Bryce Gheisar,3,72000000.0,24000000.0,586066628,195355542.66666666,586066628,195355542.66666666,161207715.0,53735905.0,514066628.0,171355542.66666666
3689,Brían F. O'Byrne,9,257000000.0,28555555.555555556,570614541,63401615.666666664,570614541,63401615.666666664,8508566.0,945396.2222222222,313614541.0,34846060.11111111
3694,Bud Cort,5,190200000.0,38040000.0,257396643,51479328.6,257396643,51479328.6,-95395594.0,-19079118.8,67196643.0,13439328.6
3709,Burn Gorman,8,690790409.98877,86348801.24859625,1922506491,240313311.375,1922506491,240313311.375,-37474179.98877001,-4684272.498596251,1231716081.01123,153964510.12640375
3712,Burt Reynolds,3,236000000.0,78666666.66666667,259309209,86436403.0,259309209,86436403.0,-40384819.0,-13461606.333333334,23309209.0,7769736.333333333
3715,Busta Rhymes,3,102000000.0,34000000.0,225340744,75113581.33333333,225340744,75113581.33333333,50493414.0,16831138.0,123340744.0,41113581.333333336
3717,Busy Philipps,5,138000000.0,27600000.0,404438643,80887728.6,404438643,80887728.6,81089644.0,16217928.8,266438643.0,53287728.6
3728,Byron Mann,3,240000000.0,80000000.0,408507281,136169093.66666666,408507281,136169093.66666666,-115743411.0,-38581137.0,168507281.0,56169093.666666664
3733,Byung-hun Lee,6,644000000.0,107333333.33333333,1473510669,245585111.5,1473510669,245585111.5,-134690785.0,-22448464.166666668,829510669.0,138251778.16666666
3744,Bérénice Bejo,5,120972700.0,24194540.0,299333797,59866759.4,299333797,59866759.4,-17916935.0,-3583387.0,178361097.0,35672219.4
3753,C.J. Wilson,3,54000000.0,18000000.0,277919280,92639760.0,277919280,92639760.0,71438635.0,23812878.333333332,223919280.0,74639760.0
3757,CJ Adams,3,210000000.0,70000000.0,649463016,216487672.0,649463016,216487672.0,90173907.0,30057969.0,439463016.0,146487672.0
3768,Cailee Spaeny,3,202000000.0,67333333.33333333,361486622,120495540.66666667,361486622,120495540.66666667,-99663673.0,-33221224.333333332,159486622.0,53162207.333333336
3782,Caitriona Balfe,4,249600000.0,62400000.0,807843104,201960776.0,807843104,201960776.0,51896386.0,12974096.5,558243104.0,139560776.0
3789,Caleb Landry Jones,7,107798019.97754005,15399717.139648577,734495527,104927932.42857143,734495527,104927932.42857143,281919948.02246,40274278.288922854,626697507.02246,89528215.28892286
3797,Callan Mulvey,3,530000000.0,176666666.66666666,1925639082,641879694.0,1925639082,641879694.0,166706817.0,55568939.0,1395639082.0,465213027.3333333
3798,Callie Hernandez,4,140500000.0,35125000.0,734604770,183651192.5,734604770,183651192.5,105686978.0,26421744.5,594104770.0,148526192.5
3799,Callum Blue,3,81198294.4732297,27066098.157743234,206257380,68752460.0,206257380,68752460.0,50647399.52677029,16882466.50892343,125059085.5267703,41686361.84225676
3800,Callum Keith Rennie,14,554330300.0,39595021.428571425,2015238424,143945601.7142857,2015238424,143945601.7142857,50507206.0,3607657.5714285714,1460908124.0,104350580.28571428
3803,Callum Turner,4,395000000.0,98750000.0,933550269,233387567.25,933550269,233387567.25,-171800704.0,-42950176.0,538550269.0,134637567.25
3810,Cam Gigandet,11,390000000.0,35454545.45454545,1311355463,119214133.0,1311355463,119214133.0,249117731.0,22647066.454545453,921355463.0,83759587.54545455
3815,Cameron Bright,6,109500000.0,18250000.0,230641851,38440308.5,230641851,38440308.5,18097940.0,3016323.3333333335,121141851.0,20190308.5
3817,Cameron Diaz,21,1606000000.0,76476190.47619048,5847558174,278455151.14285713,5847558174,278455151.14285713,843374634.0,40160696.85714286,4241558174.0,201978960.66666666
3824,Cameron Monaghan,4,145500000.0,36375000.0,334010374,83502593.5,334010374,83502593.5,54868205.0,13717051.25,188510374.0,47127593.5
3842,Camilla Belle,6,167200000.0,27866666.666666668,387353814,64558969.0,387353814,64558969.0,8402234.0,1400372.3333333333,220153814.0,36692302.333333336
3862,Campbell Scott,3,449000000.0,149666666.66666666,1612079790,537359930.0,1612079790,537359930.0,90957050.0,30319016.666666668,1163079790.0,387693263.3333333
3864,Camryn Manheim,5,158800000.0,31760000.0,348746841,69749368.2,348746841,69749368.2,10596111.0,2119222.2,189946841.0,37989368.2
3870,Candice Bergen,9,242500000.0,26944444.444444444,1138939803,126548867.0,1138939803,126548867.0,341103032.0,37900336.88888889,896439803.0,99604422.55555555
3880,Cara Buono,3,169000000.0,56333333.333333336,357891057,119297019.0,357891057,119297019.0,7312473.0,2437491.0,188891057.0,62963685.666666664
3882,Cara Delevingne,4,364200000.0,91050000.0,448979397,112244849.25,448979397,112244849.25,-253466253.0,-63366563.25,84779397.0,21194849.25
3888,Cara Seymour,6,166300000.0,27716666.666666668,350894464,58482410.666666664,350894464,58482410.666666664,-29065207.0,-4844201.166666667,184594464.0,30765744.0
3898,Carey Mulligan,11,308747029.9663101,28067911.8151191,741221474,67383770.36363636,741221474,67383770.36363636,-8064186.966310084,-733107.9060281895,432474444.0336899,39315858.548517264
3901,Carice van Houten,6,179101000.0,29850166.666666668,286317849,47719641.5,286317849,47719641.5,-53754683.0,-8959113.833333334,107216849.0,17869474.833333332
3930,Carla Gallo,4,225000000.0,56250000.0,794848443,198712110.75,794848443,198712110.75,135922260.0,33980565.0,569848443.0,142462110.75
3932,Carla Gugino,16,958000000.0,59875000.0,2639007730,164937983.125,2639007730,164937983.125,330228969.0,20639310.5625,1681007730.0,105062983.125
3933,Carla Jimenez,3,141000000.0,47000000.0,275463853,91821284.33333333,275463853,91821284.33333333,10498326.0,3499442.0,134463853.0,44821284.333333336
3943,Carlo Alban,3,94000000.0,31333333.333333332,109386002,36462000.666666664,109386002,36462000.666666664,-27646954.0,-9215651.333333334,15386002.0,5128667.333333333
3950,Carlos Alazraqui,10,656000000.0,65600000.0,1930889746,193088974.6,1930889746,193088974.6,299857540.0,29985754.0,1274889746.0,127488974.6
3955,Carlos Areces,3,16651500.0,5550500.0,25400383,8466794.333333334,25400383,8466794.333333334,-15241083.0,-5080361.0,8748883.0,2916294.3333333335
3967,Carlos Gómez,3,71500000.0,23833333.333333332,181477784,60492594.666666664,181477784,60492594.666666664,66625021.0,22208340.333333332,109977784.0,36659261.333333336
3975,Carlos Miranda,3,33600000.0,11200000.0,50559264,16853088.0,50559264,16853088.0,-7116629.0,-2372209.6666666665,16959264.0,5653088.0
3977,Carlos Ponce,4,175000000.0,43750000.0,365501378,91375344.5,365501378,91375344.5,29682229.0,7420557.25,190501378.0,47625344.5
3993,Carly Pope,4,84198294.4732297,21049573.618307427,97485586,24371396.5,97485586,24371396.5,-1971279.4732297063,-492819.8683074266,13287291.526770294,3321822.8816925734
3996,Carly Schroeder,3,67500000.0,22500000.0,139088592,46362864.0,139088592,46362864.0,24589595.0,8196531.666666667,71588592.0,23862864.0
4008,Carmen Ejogo,10,495000000.0,49500000.0,1227288151,122728815.1,1227288151,122728815.1,-27843552.0,-2784355.2,732288151.0,73228815.1
4009,Carmen Electra,11,390000000.0,35454545.45454545,1301373553,118306686.63636364,1301373553,118306686.63636364,306480732.0,27861884.727272727,911373553.0,82852141.18181819
4025,Carol Burnett,3,123000000.0,41000000.0,454172091,151390697.0,454172091,151390697.0,57496490.0,19165496.666666668,331172091.0,110390697.0
4028,Carol Kane,4,110000000.0,27500000.0,247297881,61824470.25,247297881,61824470.25,37827059.0,9456764.75,137297881.0,34324470.25
4033,Carol Sutton,3,47800000.0,15933333.333333334,117721613,39240537.666666664,117721613,39240537.666666664,37658629.0,12552876.333333334,69921613.0,23307204.333333332
4044,Caroline Aaron,9,233200000.0,25911111.111111112,631191930,70132436.66666667,631191930,70132436.66666667,149137647.0,16570849.666666666,397991930.0,44221325.55555555
4052,Caroline Dhavernas,4,81000000.0,20250000.0,144121614,36030403.5,144121614,36030403.5,8713261.0,2178315.25,63121614.0,15780403.5
4058,Caroline Goodall,7,148526212.1518646,21218030.307409227,400115576,57159368.0,400115576,57159368.0,96162938.84813541,13737562.692590773,251589363.8481354,35941337.69259077
4065,Caroline Rhea,3,94000000.0,31333333.333333332,128815855,42938618.333333336,128815855,42938618.333333336,8709871.0,2903290.3333333335,34815855.0,11605285.0
4096,Carrie Coon,4,183000000.0,45750000.0,648566728,162141682.0,648566728,162141682.0,114791375.0,28697843.75,465566728.0,116391682.0
4100,Carrie Fisher,6,880000000.0,146666666.66666666,4561170622,760195103.6666666,4561170622,760195103.6666666,1250093883.0,208348980.5,3681170622.0,613528437.0
4108,Carrie-Anne Moss,10,299730300.0,29973030.0,566809499,56680949.9,566809499,56680949.9,-33017713.0,-3301771.3,267079199.0,26707919.9
4124,Cary Elwes,9,496200000.0,55133333.333333336,1294159563,143795507.0,1294159563,143795507.0,-3519658.0,-391073.1111111111,797959563.0,88662173.66666667
4125,Cary-Hiroyuki Tagawa,6,458000000.0,76333333.33333333,705213377,117535562.83333333,705213377,117535562.83333333,-130498415.0,-21749735.833333332,247213377.0,41202229.5
4128,Cas Anvar,5,74000000.0,14800000.0,220461242,44092248.4,220461242,44092248.4,-269989.0,-53997.8,146461242.0,29292248.4
4129,Casey Affleck,16,668600000.0,41787500.0,1642406097,102650381.0625,1642406097,102650381.0625,44192846.0,2762052.875,973806097.0,60862881.0625
4141,Casey Wilson,4,179200000.0,44800000.0,602455996,150613999.0,602455996,150613999.0,134019796.0,33504949.0,423255996.0,105813999.0
4160,Catalina Sandino Moreno,3,48000000.0,16000000.0,30269850,10089950.0,30269850,10089950.0,-35922047.0,-11974015.666666666,-17730150.0,-5910050.0
4161,Cate Blanchett,32,2174400000.0,67950000.0,8495900728,265496897.75,8495900728,265496897.75,945630571.0,29550955.34375,6321500728.0,197546897.75
4173,Catherine Deneuve,5,78478260.55,15695652.11,153485894,30697178.8,153485894,30697178.8,-39548142.55,-7909628.51,75007633.45,15001526.690000001
4179,Catherine Keener,24,969500000.0,40395833.333333336,3507746406,146156100.25,3507746406,146156100.25,765301289.0,31887553.708333332,2538246406.0,105760266.91666667
4185,Catherine McCormack,7,273800000.0,39114285.71428572,311788088,44541155.428571425,311788088,44541155.428571425,-148264577.0,-21180653.85714286,37988088.0,5426869.714285715
4187,Catherine O'Hara,14,800000000.0,57142857.14285714,1612495851,115178275.07142857,1612495851,115178275.07142857,38799398.0,2771385.5714285714,812495851.0,58035417.928571425
4189,Catherine Reitman,3,80000000.0,26666666.666666668,217065955,72355318.33333333,217065955,72355318.33333333,4713068.0,1571022.6666666667,137065955.0,45688651.666666664
4195,Catherine Zeta-Jones,14,773000000.0,55214285.71428572,1847238346,131945596.14285715,1847238346,131945596.14285715,30140939.0,2152924.214285714,1074238346.0,76731310.42857143
4199,Cathy Cavadini,3,339500000.0,113166666.66666667,946550552,315516850.6666667,946550552,315516850.6666667,101000843.0,33666947.666666664,607050552.0,202350184.0
4223,Cecilia Suárez,4,117000000.0,29250000.0,161362527,40340631.75,161362527,40340631.75,-18903549.0,-4725887.25,44362527.0,11090631.75
4231,Cedric Yarbrough,3,56000000.0,18666666.666666668,60797395,20265798.333333332,60797395,20265798.333333332,-5530015.0,-1843338.3333333333,4797395.0,1599131.6666666667
4232,Cedric the Entertainer,23,1031500000.0,44847826.08695652,3800755923,165250257.52173913,3800755923,165250257.52173913,636011119.0,27652657.347826086,2769255923.0,120402431.43478261
4236,Celia Imrie,9,242900000.0,26988888.888888888,1415710669,157301185.44444445,1415710669,157301185.44444445,155959982.0,17328886.888888888,1172810669.0,130312296.55555555
4240,Celia Weston,17,743700000.0,43747058.823529415,1563454851,91967932.41176471,1563454851,91967932.41176471,27889005.0,1640529.705882353,819754851.0,48220873.5882353
4254,Cerina Vincent,3,16950000.0,5650000.0,98004540,32668180.0,98004540,32668180.0,42839890.0,14279963.333333334,81054540.0,27018180.0
4263,Chace Crawford,3,65000000.0,21666666.666666668,124630964,41543654.666666664,124630964,41543654.666666664,-283382.0,-94460.66666666667,59630964.0,19876988.0
4267,Chad Donella,3,49000000.0,16333333.333333334,251975480,83991826.66666667,251975480,83991826.66666667,52261333.0,17420444.333333332,202975480.0,67658493.33333333
4270,Chad Lindberg,5,237000000.0,47400000.0,785692912,157138582.4,785692912,157138582.4,120242723.0,24048544.6,548692912.0,109738582.4
4273,Chad Michael Murray,6,107900000.0,17983333.333333332,344971708,57495284.666666664,344971708,57495284.666666664,116006278.0,19334379.666666668,237071708.0,39511951.333333336
4277,Chadwick Boseman,10,1407000000.0,140700000.0,7718254584,771825458.4,7718254584,771825458.4,1463009827.0,146300982.7,6311254584.0,631125458.4
4287,Chandler Canterbury,4,126500000.0,31625000.0,267859783,66964945.75,267859783,66964945.75,-6011735.0,-1502933.75,141359783.0,35339945.75
4302,Channing Tatum,26,1218800000.0,46876923.07692308,3124959733,120190758.96153846,3124959733,120190758.96153846,446773997.0,17183615.269230768,1906159733.0,73313835.88461539
4311,Charlayne Woodard,3,103000000.0,34333333.333333336,495223143,165074381.0,495223143,165074381.0,103119796.0,34373265.333333336,392223143.0,130741047.66666667
4327,Charles Dance,11,631700000.0,57427272.72727273,1709792849,155435713.54545453,1709792849,155435713.54545453,10627824.0,966165.8181818182,1078092849.0,98008440.81818181
4336,Charles Green,3,92000000.0,30666666.666666668,180244703,60081567.666666664,180244703,60081567.666666664,2510133.0,836711.0,88244703.0,29414901.0
4350,Charles Napier,3,116000000.0,38666666.666666664,155361416,51787138.666666664,155361416,51787138.666666664,-10469215.0,-3489738.3333333335,39361416.0,13120472.0
4357,Charles Rahi Chun,3,124000000.0,41333333.333333336,90439664,30146554.666666668,90439664,30146554.666666668,-98782886.0,-32927628.666666668,-33560336.0,-11186778.666666666
4358,Charles S. Dutton,6,219000000.0,36500000.0,396075496,66012582.666666664,396075496,66012582.666666664,-38786363.0,-6464393.833333333,177075496.0,29512582.666666668
4384,Charlie Day,12,879800000.0,73316666.66666667,2628170316,219014193.0,2628170316,219014193.0,202521947.0,16876828.916666668,1748370316.0,145697526.33333334
4385,Charlie Dell,3,173000000.0,57666666.666666664,300426522,100142174.0,300426522,100142174.0,-49702949.0,-16567649.666666666,127426522.0,42475507.333333336
4392,Charlie Hunnam,9,583000000.0,64777777.777777776,948651940,105405771.1111111,948651940,105405771.1111111,-268580254.0,-29842250.444444444,365651940.0,40627993.333333336
4396,Charlie McDermott,4,62500000.0,15625000.0,137015579,34253894.75,137015579,34253894.75,24323283.0,6080820.75,74515579.0,18628894.75
4398,Charlie Murphy,5,174900000.0,34980000.0,853845600,170769120.0,853845600,170769120.0,181883705.0,36376741.0,678945600.0,135789120.0
4405,Charlie Rowe,4,185000000.0,46250000.0,367992694,91998173.5,367992694,91998173.5,-42103150.0,-10525787.5,182992694.0,45748173.5
4408,Charlie Sheen,3,118000000.0,39333333.333333336,244978587,81659529.0,244978587,81659529.0,6500854.0,2166951.3333333335,126978587.0,42326195.666666664
4410,Charlie Tahan,6,293000000.0,48833333.333333336,900028649,150004774.83333334,900028649,150004774.83333334,105368215.0,17561369.166666668,607028649.0,101171441.5
4416,Charlize Theron,30,1827000000.0,60900000.0,4507087094,150236236.46666667,4507087094,150236236.46666667,-184259012.0,-6141967.066666666,2680087094.0,89336236.46666667
4420,Charlotte Ayanna,3,95000000.0,31666666.666666668,181580889,60526963.0,181580889,60526963.0,29164885.0,9721628.333333334,86580889.0,28860296.333333332
4426,Charlotte Gainsbourg,7,264400000.0,37771428.571428575,572013586,81716226.57142857,572013586,81716226.57142857,-130008059.0,-18572579.85714286,307613586.0,43944798.0
4431,Charlotte Le Bon,5,166413100.0,33282620.0,148282549,29656509.8,148282549,29656509.8,-102870942.0,-20574188.4,-18130551.0,-3626110.2
4438,Charlotte Rampling,7,374115408.71209884,53445058.38744269,573310459,81901494.14285715,573310459,81901494.14285715,-224774569.71209884,-32110652.81601412,199195050.28790116,28456435.755414452
4449,Charlyne Yi,5,156000000.0,31200000.0,512855018,102571003.6,512855018,102571003.6,165423363.0,33084672.6,356855018.0,71371003.6
4456,Chase Ellison,3,57000000.0,19000000.0,119608716,39869572.0,119608716,39869572.0,3539021.0,1179673.6666666667,62608716.0,20869572.0
4471,Chazz Palminteri,5,178000000.0,35600000.0,325633960,65126792.0,325633960,65126792.0,14282988.0,2856597.6,147633960.0,29526792.0
4473,Cheech Marin,6,292500000.0,48750000.0,970503469,161750578.16666666,970503469,161750578.16666666,306882377.0,51147062.833333336,678003469.0,113000578.16666667
4476,Chelah Horsdal,4,89000000.0,22250000.0,229259049,57314762.25,229259049,57314762.25,7145988.0,1786497.0,140259049.0,35064762.25
4477,Chelan Simmons,3,56000000.0,18666666.666666668,178943827,59647942.333333336,178943827,59647942.333333336,33152152.0,11050717.333333334,122943827.0,40981275.666666664
